t,v1,v2
0.02964,1.1286,-0.56519
0.02965,1.0973,-0.5495
0.02966,1.0661,-0.53382
0.02967,1.0349,-0.51813
0.02968,1.0036,-0.50244
0.02969,0.97235,-0.48675
0.0297,0.94108,-0.47106
0.02971,0.9098,-0.45537
0.02972,0.87851,-0.43968
0.02973,0.84721,-0.42399
0.02974,0.81591,-0.40829
0.02975,0.78459,-0.3926
0.02976,0.75327,-0.3769
0.02977,0.72194,-0.3612
0.02978,0.6906,-0.34551
0.02979,0.65926,-0.32981
0.0298,0.62791,-0.31411
0.02981,0.59655,-0.29841
0.02982,0.56519,-0.28271
0.02983,0.53382,-0.267
0.02984,0.50244,-0.2513
0.02985,0.47106,-0.2356
0.02986,0.43968,-0.21989
0.02987,0.40829,-0.20419
0.02988,0.3769,-0.18848
0.02989,0.34551,-0.17278
0.0299,0.31411,-0.15707
0.02991,0.28271,-0.14137
0.02992,0.2513,-0.12566
0.02993,0.21989,-0.10995
0.02994,0.18848,-0.094246
0.02995,0.15707,-0.078539
0.02996,0.12566,-0.062831
0.02997,0.094246,-0.047124
0.02998,0.062831,-0.031416
0.02999,0.031416,-0.015708
0.03,3.67E-15,-1.84E-15
0.03001,-0.031416,0.015708
0.03002,-0.062831,0.031416
0.03003,-0.094246,0.047124
0.03004,-0.12566,0.062831
0.03005,-0.15707,0.078539
0.03006,-0.18848,0.094246
0.03007,-0.21989,0.10995
0.03008,-0.2513,0.12566
0.03009,-0.28271,0.14137
0.0301,-0.31411,0.15707
0.03011,-0.34551,0.17278
0.03012,-0.3769,0.18848
0.03013,-0.40829,0.20419
0.03014,-0.43968,0.21989
0.03015,-0.47106,0.2356
0.03016,-0.50244,0.2513
0.03017,-0.53382,0.267
0.03018,-0.56519,0.28271
0.03019,-0.59655,0.29841
0.0302,-0.62791,0.31411
0.03021,-0.65926,0.32981
0.03022,-0.6906,0.34551
0.03023,-0.72194,0.3612
0.03024,-0.75327,0.3769
0.03025,-0.78459,0.3926
0.03026,-0.81591,0.40829
0.03027,-0.84721,0.42399
0.03028,-0.87851,0.43968
0.03029,-0.9098,0.45537
0.0303,-0.94108,0.47106
0.03031,-0.97235,0.48675
0.03032,-1.0036,0.50244
0.03033,-1.0349,0.51813
0.03034,-1.0661,0.53382
0.03035,-1.0973,0.5495
0.03036,-1.1286,0.56519
0.03037,-1.1598,0.58087
0.03038,-1.191,0.59655
0.03039,-1.2222,0.61223
0.0304,-1.2533,0.62791
0.03041,-1.2845,0.64358
0.03042,-1.3156,0.65926
0.03043,-1.3468,0.67493
0.03044,-1.3779,0.6906
0.03045,-1.409,0.70627
0.03046,-1.4401,0.72194
0.03047,-1.4712,0.7376
0.03048,-1.5023,0.75327
0.03049,-1.5333,0.76893
0.0305,-1.5643,0.78459
0.03051,-1.5954,0.80025
0.03052,-1.6264,0.81591
0.03053,-1.6574,0.83156
0.03054,-1.6883,0.84721
0.03055,-1.7193,0.86286
0.03056,-1.7502,0.87851
0.03057,-1.7812,0.89416
0.03058,-1.8121,0.9098
0.03059,-1.8429,0.92544
0.0306,-1.8738,0.94108
0.03061,-1.9047,0.95672
0.03062,-1.9355,0.97235
0.03063,-1.9663,0.98799
0.03064,-1.9971,1.0036
0.03065,-2.0279,1.0192
0.03066,-2.0586,1.0349
0.03067,-2.0894,1.0505
0.03068,-2.1201,1.0661
0.03069,-2.1508,1.0817
0.0307,-2.1814,1.0973
0.03071,-2.2121,1.113
0.03072,-2.2427,1.1286
0.03073,-2.2733,1.1442
0.03074,-2.3039,1.1598
0.03075,-2.3345,1.1754
0.03076,-2.365,1.191
0.03077,-2.3955,1.2066
0.03078,-2.426,1.2222
0.03079,-2.4565,1.2377
0.0308,-2.4869,1.2533
0.03081,-2.5173,1.2689
0.03082,-2.5477,1.2845
0.03083,-2.5781,1.3001
0.03084,-2.6084,1.3156
0.03085,-2.6387,1.3312
0.03086,-2.669,1.3468
0.03087,-2.6993,1.3623
0.03088,-2.7295,1.3779
0.03089,-2.7597,1.3935
0.0309,-2.7899,1.409
0.03091,-2.8201,1.4246
0.03092,-2.8502,1.4401
0.03093,-2.8803,1.4557
0.03094,-2.9104,1.4712
0.03095,-2.9404,1.4867
0.03096,-2.9704,1.5023
0.03097,-3.0004,1.5178
0.03098,-3.0304,1.5333
0.03099,-3.0603,1.5488
0.031,-3.0902,1.5643
0.03101,-3.12,1.5799
0.03102,-3.1499,1.5954
0.03103,-3.1797,1.6109
0.03104,-3.2094,1.6264
0.03105,-3.2392,1.6419
0.03106,-3.2689,1.6574
0.03107,-3.2986,1.6728
0.03108,-3.3282,1.6883
0.03109,-3.3578,1.7038
0.0311,-3.3874,1.7193
0.03111,-3.4169,1.7348
0.03112,-3.4464,1.7502
0.03113,-3.4759,1.7657
0.03114,-3.5053,1.7812
0.03115,-3.5347,1.7966
0.03116,-3.5641,1.8121
0.03117,-3.5935,1.8275
0.03118,-3.6228,1.8429
0.03119,-3.652,1.8584
0.0312,-3.6812,1.8738
0.03121,-3.7104,1.8892
0.03122,-3.7396,1.9047
0.03123,-3.7687,1.9201
0.03124,-3.7978,1.9355
0.03125,-3.8268,1.9509
0.03126,-3.8558,1.9663
0.03127,-3.8848,1.9817
0.03128,-3.9137,1.9971
0.03129,-3.9426,2.0125
0.0313,-3.9715,2.0279
0.03131,-4.0003,2.0433
0.03132,-4.0291,2.0586
0.03133,-4.0578,2.074
0.03134,-4.0865,2.0894
0.03135,-4.1151,2.1047
0.03136,-4.1438,2.1201
0.03137,-4.1723,2.1354
0.03138,-4.2009,2.1508
0.03139,-4.2293,2.1661
0.0314,-4.2578,2.1814
0.03141,-4.2862,2.1968
0.03142,-4.3146,2.2121
0.03143,-4.3429,2.2274
0.03144,-4.3712,2.2427
0.03145,-4.3994,2.258
0.03146,-4.4276,2.2733
0.03147,-4.4557,2.2886
0.03148,-4.4838,2.3039
0.03149,-4.5119,2.3192
0.0315,-4.5399,2.3345
0.03151,-4.5679,2.3497
0.03152,-4.5958,2.365
0.03153,-4.6237,2.3802
0.03154,-4.6515,2.3955
0.03155,-4.6793,2.4108
0.03156,-4.707,2.426
0.03157,-4.7347,2.4412
0.03158,-4.7624,2.4565
0.03159,-4.79,2.4717
0.0316,-4.8175,2.4869
0.03161,-4.845,2.5021
0.03162,-4.8725,2.5173
0.03163,-4.8999,2.5325
0.03164,-4.9273,2.5477
0.03165,-4.9546,2.5629
0.03166,-4.9819,2.5781
0.03167,-5.0091,2.5932
0.03168,-5.0362,2.6084
0.03169,-5.0633,2.6236
0.0317,-5.0904,2.6387
0.03171,-5.1174,2.6539
0.03172,-5.1444,2.669
0.03173,-5.1713,2.6842
0.03174,-5.1982,2.6993
0.03175,-5.225,2.7144
0.03176,-5.2517,2.7295
0.03177,-5.2785,2.7446
0.03178,-5.3051,2.7597
0.03179,-5.3317,2.7748
0.0318,-5.3583,2.7899
0.03181,-5.3848,2.805
0.03182,-5.4112,2.8201
0.03183,-5.4376,2.8351
0.03184,-5.4639,2.8502
0.03185,-5.4902,2.8652
0.03186,-5.5165,2.8803
0.03187,-5.5426,2.8953
0.03188,-5.5688,2.9104
0.03189,-5.5948,2.9254
0.0319,-5.6208,2.9404
0.03191,-5.6468,2.9554
0.03192,-5.6727,2.9704
0.03193,-5.6985,2.9854
0.03194,-5.7243,3.0004
0.03195,-5.7501,3.0154
0.03196,-5.7757,3.0304
0.03197,-5.8013,3.0453
0.03198,-5.8269,3.0603
0.03199,-5.8524,3.0752
0.032,-5.8779,3.0902
0.03201,-5.9032,3.1051
0.03202,-5.9286,3.12
0.03203,-5.9538,3.135
0.03204,-5.979,3.1499
0.03205,-6.0042,3.1648
0.03206,-6.0293,3.1797
0.03207,-6.0543,3.1946
0.03208,-6.0793,3.2094
0.03209,-6.1042,3.2243
0.0321,-6.1291,3.2392
0.03211,-6.1539,3.254
0.03212,-6.1786,3.2689
0.03213,-6.2033,3.2837
0.03214,-6.2279,3.2986
0.03215,-6.2524,3.3134
0.03216,-6.2769,3.3282
0.03217,-6.3013,3.343
0.03218,-6.3257,3.3578
0.03219,-6.35,3.3726
0.0322,-6.3742,3.3874
0.03221,-6.3984,3.4022
0.03222,-6.4225,3.4169
0.03223,-6.4466,3.4317
0.03224,-6.4706,3.4464
0.03225,-6.4945,3.4612
0.03226,-6.5183,3.4759
0.03227,-6.5421,3.4906
0.03228,-6.5659,3.5053
0.03229,-6.5895,3.5201
0.0323,-6.6131,3.5347
0.03231,-6.6367,3.5494
0.03232,-6.6601,3.5641
0.03233,-6.6835,3.5788
0.03234,-6.7069,3.5935
0.03235,-6.7301,3.6081
0.03236,-6.7533,3.6228
0.03237,-6.7765,3.6374
0.03238,-6.7995,3.652
0.03239,-6.8225,3.6666
0.0324,-6.8455,3.6812
0.03241,-6.8683,3.6958
0.03242,-6.8911,3.7104
0.03243,-6.9139,3.725
0.03244,-6.9365,3.7396
0.03245,-6.9591,3.7542
0.03246,-6.9817,3.7687
0.03247,-7.0041,3.7833
0.03248,-7.0265,3.7978
0.03249,-7.0488,3.8123
0.0325,-7.0711,3.8268
0.03251,-7.0932,3.8413
0.03252,-7.1154,3.8558
0.03253,-7.1374,3.8703
0.03254,-7.1594,3.8848
0.03255,-7.1813,3.8993
0.03256,-7.2031,3.9137
0.03257,-7.2248,3.9282
0.03258,-7.2465,3.9426
0.03259,-7.2681,3.9571
0.0326,-7.2897,3.9715
0.03261,-7.3112,3.9859
0.03262,-7.3326,4.0003
0.03263,-7.3539,4.0147
0.03264,-7.3751,4.0291
0.03265,-7.3963,4.0434
0.03266,-7.4174,4.0578
0.03267,-7.4385,4.0721
0.03268,-7.4594,4.0865
0.03269,-7.4803,4.1008
0.0327,-7.5011,4.1151
0.03271,-7.5218,4.1295
0.03272,-7.5425,4.1438
0.03273,-7.5631,4.158
0.03274,-7.5836,4.1723
0.03275,-7.6041,4.1866
0.03276,-7.6244,4.2009
0.03277,-7.6447,4.2151
0.03278,-7.6649,4.2293
0.03279,-7.6851,4.2436
0.0328,-7.7051,4.2578
0.03281,-7.7251,4.272
0.03282,-7.745,4.2862
0.03283,-7.7649,4.3004
0.03284,-7.7846,4.3146
0.03285,-7.8043,4.3287
0.03286,-7.8239,4.3429
0.03287,-7.8434,4.357
0.03288,-7.8629,4.3712
0.03289,-7.8823,4.3853
0.0329,-7.9016,4.3994
0.03291,-7.9208,4.4135
0.03292,-7.9399,4.4276
0.03293,-7.959,4.4417
0.03294,-7.9779,4.4557
0.03295,-7.9968,4.4698
0.03296,-8.0157,4.4838
0.03297,-8.0344,4.4979
0.03298,-8.0531,4.5119
0.03299,-8.0717,4.5259
0.033,-8.0902,4.5399
0.03301,-8.1086,4.5539
0.03302,-8.1269,4.5679
0.03303,-8.1452,4.5818
0.03304,-8.1634,4.5958
0.03305,-8.1815,4.6097
0.03306,-8.1995,4.6237
0.03307,-8.2175,4.6376
0.03308,-8.2353,4.6515
0.03309,-8.2531,4.6654
0.0331,-8.2708,4.6793
0.03311,-8.2884,4.6932
0.03312,-8.306,4.707
0.03313,-8.3234,4.7209
0.03314,-8.3408,4.7347
0.03315,-8.3581,4.7486
0.03316,-8.3753,4.7624
0.03317,-8.3924,4.7762
0.03318,-8.4094,4.79
0.03319,-8.4264,4.8038
0.0332,-8.4433,4.8175
0.03321,-8.4601,4.8313
0.03322,-8.4768,4.845
0.03323,-8.4934,4.8588
0.03324,-8.5099,4.8725
0.03325,-8.5264,4.8862
0.03326,-8.5428,4.8999
0.03327,-8.5591,4.9136
0.03328,-8.5753,4.9273
0.03329,-8.5914,4.9409
0.0333,-8.6074,4.9546
0.03331,-8.6234,4.9682
0.03332,-8.6392,4.9819
0.03333,-8.655,4.9955
0.03334,-8.6707,5.0091
0.03335,-8.6863,5.0227
0.03336,-8.7018,5.0362
0.03337,-8.7173,5.0498
0.03338,-8.7326,5.0633
0.03339,-8.7479,5.0769
0.0334,-8.7631,5.0904
0.03341,-8.7782,5.1039
0.03342,-8.7932,5.1174
0.03343,-8.8081,5.1309
0.03344,-8.8229,5.1444
0.03345,-8.8377,5.1579
0.03346,-8.8523,5.1713
0.03347,-8.8669,5.1847
0.03348,-8.8814,5.1982
0.03349,-8.8958,5.2116
0.0335,-8.9101,5.225
0.03351,-8.9243,5.2384
0.03352,-8.9384,5.2517
0.03353,-8.9525,5.2651
0.03354,-8.9664,5.2785
0.03355,-8.9803,5.2918
0.03356,-8.9941,5.3051
0.03357,-9.0077,5.3184
0.03358,-9.0213,5.3317
0.03359,-9.0348,5.345
0.0336,-9.0483,5.3583
0.03361,-9.0616,5.3715
0.03362,-9.0748,5.3848
0.03363,-9.088,5.398
0.03364,-9.1011,5.4112
0.03365,-9.114,5.4244
0.03366,-9.1269,5.4376
0.03367,-9.1397,5.4508
0.03368,-9.1524,5.4639
0.03369,-9.165,5.4771
0.0337,-9.1775,5.4902
0.03371,-9.19,5.5034
0.03372,-9.2023,5.5165
0.03373,-9.2146,5.5296
0.03374,-9.2267,5.5426
0.03375,-9.2388,5.5557
0.03376,-9.2508,5.5688
0.03377,-9.2627,5.5818
0.03378,-9.2745,5.5948
0.03379,-9.2862,5.6078
0.0338,-9.2978,5.6208
0.03381,-9.3093,5.6338
0.03382,-9.3207,5.6468
0.03383,-9.332,5.6597
0.03384,-9.3433,5.6727
0.03385,-9.3544,5.6856
0.03386,-9.3655,5.6985
0.03387,-9.3765,5.7114
0.03388,-9.3873,5.7243
0.03389,-9.3981,5.7372
0.0339,-9.4088,5.7501
0.03391,-9.4194,5.7629
0.03392,-9.4299,5.7757
0.03393,-9.4403,5.7885
0.03394,-9.4506,5.8013
0.03395,-9.4609,5.8141
0.03396,-9.471,5.8269
0.03397,-9.481,5.8397
0.03398,-9.491,5.8524
0.03399,-9.5008,5.8651
0.034,-9.5106,5.8779
0.03401,-9.5202,5.8906
0.03402,-9.5298,5.9032
0.03403,-9.5393,5.9159
0.03404,-9.5486,5.9286
0.03405,-9.5579,5.9412
0.03406,-9.5671,5.9538
0.03407,-9.5762,5.9665
0.03408,-9.5852,5.979
0.03409,-9.5941,5.9916
0.0341,-9.6029,6.0042
0.03411,-9.6117,6.0168
0.03412,-9.6203,6.0293
0.03413,-9.6288,6.0418
0.03414,-9.6372,6.0543
0.03415,-9.6456,6.0668
0.03416,-9.6538,6.0793
0.03417,-9.662,6.0918
0.03418,-9.67,6.1042
0.03419,-9.678,6.1167
0.0342,-9.6858,6.1291
0.03421,-9.6936,6.1415
0.03422,-9.7013,6.1539
0.03423,-9.7088,6.1662
0.03424,-9.7163,6.1786
0.03425,-9.7237,6.1909
0.03426,-9.731,6.2033
0.03427,-9.7382,6.2156
0.03428,-9.7453,6.2279
0.03429,-9.7523,6.2402
0.0343,-9.7592,6.2524
0.03431,-9.766,6.2647
0.03432,-9.7727,6.2769
0.03433,-9.7793,6.2891
0.03434,-9.7858,6.3013
0.03435,-9.7922,6.3135
0.03436,-9.7986,6.3257
0.03437,-9.8048,6.3379
0.03438,-9.8109,6.35
0.03439,-9.8169,6.3621
0.0344,-9.8229,6.3742
0.03441,-9.8287,6.3863
0.03442,-9.8345,6.3984
0.03443,-9.8401,6.4105
0.03444,-9.8456,6.4225
0.03445,-9.8511,6.4346
0.03446,-9.8564,6.4466
0.03447,-9.8617,6.4586
0.03448,-9.8669,6.4706
0.03449,-9.8719,6.4825
0.0345,-9.8769,6.4945
0.03451,-9.8817,6.5064
0.03452,-9.8865,6.5183
0.03453,-9.8912,6.5302
0.03454,-9.8958,6.5421
0.03455,-9.9002,6.554
0.03456,-9.9046,6.5659
0.03457,-9.9089,6.5777
0.03458,-9.9131,6.5895
0.03459,-9.9172,6.6013
0.0346,-9.9211,6.6131
0.03461,-9.925,6.6249
0.03462,-9.9288,6.6367
0.03463,-9.9325,6.6484
0.03464,-9.9361,6.6601
0.03465,-9.9396,6.6718
0.03466,-9.943,6.6835
0.03467,-9.9463,6.6952
0.03468,-9.9495,6.7069
0.03469,-9.9526,6.7185
0.0347,-9.9556,6.7301
0.03471,-9.9585,6.7417
0.03472,-9.9613,6.7533
0.03473,-9.964,6.7649
0.03474,-9.9667,6.7765
0.03475,-9.9692,6.788
0.03476,-9.9716,6.7995
0.03477,-9.9739,6.811
0.03478,-9.9761,6.8225
0.03479,-9.9782,6.834
0.0348,-9.9803,6.8455
0.03481,-9.9822,6.8569
0.03482,-9.984,6.8683
0.03483,-9.9857,6.8797
0.03484,-9.9874,6.8911
0.03485,-9.9889,6.9025
0.03486,-9.9903,6.9139
0.03487,-9.9917,6.9252
0.03488,-9.9929,6.9365
0.03489,-9.994,6.9478
0.0349,-9.9951,6.9591
0.03491,-9.996,6.9704
0.03492,-9.9968,6.9817
0.03493,-9.9976,6.9929
0.03494,-9.9982,7.0041
0.03495,-9.9988,7.0153
0.03496,-9.9992,7.0265
0.03497,-9.9996,7.0377
0.03498,-9.9998,7.0488
0.03499,-10,7.06
0.035,-10,7.0711
0.03501,-10,7.0822
0.03502,-9.9998,7.0932
0.03503,-9.9996,7.1043
0.03504,-9.9992,7.1154
0.03505,-9.9988,7.1264
0.03506,-9.9982,7.1374
0.03507,-9.9976,7.1484
0.03508,-9.9968,7.1594
0.03509,-9.996,7.1703
0.0351,-9.9951,7.1813
0.03511,-9.994,7.1922
0.03512,-9.9929,7.2031
0.03513,-9.9917,7.214
0.03514,-9.9903,7.2248
0.03515,-9.9889,7.2357
0.03516,-9.9874,7.2465
0.03517,-9.9857,7.2573
0.03518,-9.984,7.2681
0.03519,-9.9822,7.2789
0.0352,-9.9803,7.2897
0.03521,-9.9782,7.3004
0.03522,-9.9761,7.3112
0.03523,-9.9739,7.3219
0.03524,-9.9716,7.3326
0.03525,-9.9692,7.3432
0.03526,-9.9667,7.3539
0.03527,-9.964,7.3645
0.03528,-9.9613,7.3751
0.03529,-9.9585,7.3857
0.0353,-9.9556,7.3963
0.03531,-9.9526,7.4069
0.03532,-9.9495,7.4174
0.03533,-9.9463,7.4279
0.03534,-9.943,7.4385
0.03535,-9.9396,7.4489
0.03536,-9.9361,7.4594
0.03537,-9.9325,7.4699
0.03538,-9.9288,7.4803
0.03539,-9.925,7.4907
0.0354,-9.9211,7.5011
0.03541,-9.9172,7.5115
0.03542,-9.9131,7.5218
0.03543,-9.9089,7.5322
0.03544,-9.9046,7.5425
0.03545,-9.9002,7.5528
0.03546,-9.8958,7.5631
0.03547,-9.8912,7.5734
0.03548,-9.8865,7.5836
0.03549,-9.8817,7.5938
0.0355,-9.8769,7.6041
0.03551,-9.8719,7.6143
0.03552,-9.8669,7.6244
0.03553,-9.8617,7.6346
0.03554,-9.8564,7.6447
0.03555,-9.8511,7.6548
0.03556,-9.8456,7.6649
0.03557,-9.8401,7.675
0.03558,-9.8345,7.6851
0.03559,-9.8287,7.6951
0.0356,-9.8229,7.7051
0.03561,-9.8169,7.7151
0.03562,-9.8109,7.7251
0.03563,-9.8048,7.7351
0.03564,-9.7986,7.745
0.03565,-9.7922,7.755
0.03566,-9.7858,7.7649
0.03567,-9.7793,7.7748
0.03568,-9.7727,7.7846
0.03569,-9.766,7.7945
0.0357,-9.7592,7.8043
0.03571,-9.7523,7.8141
0.03572,-9.7453,7.8239
0.03573,-9.7382,7.8337
0.03574,-9.731,7.8434
0.03575,-9.7237,7.8532
0.03576,-9.7163,7.8629
0.03577,-9.7088,7.8726
0.03578,-9.7013,7.8823
0.03579,-9.6936,7.8919
0.0358,-9.6858,7.9016
0.03581,-9.678,7.9112
0.03582,-9.67,7.9208
0.03583,-9.662,7.9303
0.03584,-9.6538,7.9399
0.03585,-9.6456,7.9494
0.03586,-9.6372,7.959
0.03587,-9.6288,7.9685
0.03588,-9.6203,7.9779
0.03589,-9.6117,7.9874
0.0359,-9.6029,7.9968
0.03591,-9.5941,8.0063
0.03592,-9.5852,8.0157
0.03593,-9.5762,8.0251
0.03594,-9.5671,8.0344
0.03595,-9.5579,8.0438
0.03596,-9.5486,8.0531
0.03597,-9.5393,8.0624
0.03598,-9.5298,8.0717
0.03599,-9.5202,8.0809
0.036,-9.5106,8.0902
0.03601,-9.5008,8.0994
0.03602,-9.491,8.1086
0.03603,-9.481,8.1178
0.03604,-9.471,8.1269
0.03605,-9.4609,8.1361
0.03606,-9.4506,8.1452
0.03607,-9.4403,8.1543
0.03608,-9.4299,8.1634
0.03609,-9.4194,8.1725
0.0361,-9.4088,8.1815
0.03611,-9.3981,8.1905
0.03612,-9.3873,8.1995
0.03613,-9.3765,8.2085
0.03614,-9.3655,8.2175
0.03615,-9.3544,8.2264
0.03616,-9.3433,8.2353
0.03617,-9.332,8.2442
0.03618,-9.3207,8.2531
0.03619,-9.3093,8.262
0.0362,-9.2978,8.2708
0.03621,-9.2862,8.2796
0.03622,-9.2745,8.2884
0.03623,-9.2627,8.2972
0.03624,-9.2508,8.306
0.03625,-9.2388,8.3147
0.03626,-9.2267,8.3234
0.03627,-9.2146,8.3321
0.03628,-9.2023,8.3408
0.03629,-9.19,8.3494
0.0363,-9.1775,8.3581
0.03631,-9.165,8.3667
0.03632,-9.1524,8.3753
0.03633,-9.1397,8.3839
0.03634,-9.1269,8.3924
0.03635,-9.114,8.4009
0.03636,-9.1011,8.4094
0.03637,-9.088,8.4179
0.03638,-9.0748,8.4264
0.03639,-9.0616,8.4349
0.0364,-9.0483,8.4433
0.03641,-9.0348,8.4517
0.03642,-9.0213,8.4601
0.03643,-9.0077,8.4684
0.03644,-8.9941,8.4768
0.03645,-8.9803,8.4851
0.03646,-8.9664,8.4934
0.03647,-8.9525,8.5017
0.03648,-8.9384,8.5099
0.03649,-8.9243,8.5182
0.0365,-8.9101,8.5264
0.03651,-8.8958,8.5346
0.03652,-8.8814,8.5428
0.03653,-8.8669,8.5509
0.03654,-8.8523,8.5591
0.03655,-8.8377,8.5672
0.03656,-8.8229,8.5753
0.03657,-8.8081,8.5833
0.03658,-8.7932,8.5914
0.03659,-8.7782,8.5994
0.0366,-8.7631,8.6074
0.03661,-8.7479,8.6154
0.03662,-8.7326,8.6234
0.03663,-8.7173,8.6313
0.03664,-8.7018,8.6392
0.03665,-8.6863,8.6471
0.03666,-8.6707,8.655
0.03667,-8.655,8.6629
0.03668,-8.6392,8.6707
0.03669,-8.6234,8.6785
0.0367,-8.6074,8.6863
0.03671,-8.5914,8.6941
0.03672,-8.5753,8.7018
0.03673,-8.5591,8.7096
0.03674,-8.5428,8.7173
0.03675,-8.5264,8.725
0.03676,-8.5099,8.7326
0.03677,-8.4934,8.7403
0.03678,-8.4768,8.7479
0.03679,-8.4601,8.7555
0.0368,-8.4433,8.7631
0.03681,-8.4264,8.7706
0.03682,-8.4094,8.7782
0.03683,-8.3924,8.7857
0.03684,-8.3753,8.7932
0.03685,-8.3581,8.8006
0.03686,-8.3408,8.8081
0.03687,-8.3234,8.8155
0.03688,-8.306,8.8229
0.03689,-8.2884,8.8303
0.0369,-8.2708,8.8377
0.03691,-8.2531,8.845
0.03692,-8.2353,8.8523
0.03693,-8.2175,8.8596
0.03694,-8.1995,8.8669
0.03695,-8.1815,8.8741
0.03696,-8.1634,8.8814
0.03697,-8.1452,8.8886
0.03698,-8.1269,8.8958
0.03699,-8.1086,8.9029
0.037,-8.0902,8.9101
0.03701,-8.0717,8.9172
0.03702,-8.0531,8.9243
0.03703,-8.0344,8.9314
0.03704,-8.0157,8.9384
0.03705,-7.9968,8.9454
0.03706,-7.9779,8.9525
0.03707,-7.959,8.9594
0.03708,-7.9399,8.9664
0.03709,-7.9208,8.9734
0.0371,-7.9016,8.9803
0.03711,-7.8823,8.9872
0.03712,-7.8629,8.9941
0.03713,-7.8434,9.0009
0.03714,-7.8239,9.0077
0.03715,-7.8043,9.0146
0.03716,-7.7846,9.0213
0.03717,-7.7649,9.0281
0.03718,-7.745,9.0348
0.03719,-7.7251,9.0416
0.0372,-7.7051,9.0483
0.03721,-7.6851,9.0549
0.03722,-7.6649,9.0616
0.03723,-7.6447,9.0682
0.03724,-7.6244,9.0748
0.03725,-7.6041,9.0814
0.03726,-7.5836,9.088
0.03727,-7.5631,9.0945
0.03728,-7.5425,9.1011
0.03729,-7.5218,9.1076
0.0373,-7.5011,9.114
0.03731,-7.4803,9.1205
0.03732,-7.4594,9.1269
0.03733,-7.4385,9.1333
0.03734,-7.4174,9.1397
0.03735,-7.3963,9.1461
0.03736,-7.3751,9.1524
0.03737,-7.3539,9.1587
0.03738,-7.3326,9.165
0.03739,-7.3112,9.1713
0.0374,-7.2897,9.1775
0.03741,-7.2681,9.1838
0.03742,-7.2465,9.19
0.03743,-7.2248,9.1962
0.03744,-7.2031,9.2023
0.03745,-7.1813,9.2085
0.03746,-7.1594,9.2146
0.03747,-7.1374,9.2207
0.03748,-7.1154,9.2267
0.03749,-7.0932,9.2328
0.0375,-7.0711,9.2388
0.03751,-7.0488,9.2448
0.03752,-7.0265,9.2508
0.03753,-7.0041,9.2567
0.03754,-6.9817,9.2627
0.03755,-6.9591,9.2686
0.03756,-6.9365,9.2745
0.03757,-6.9139,9.2803
0.03758,-6.8911,9.2862
0.03759,-6.8683,9.292
0.0376,-6.8455,9.2978
0.03761,-6.8225,9.3035
0.03762,-6.7995,9.3093
0.03763,-6.7765,9.315
0.03764,-6.7533,9.3207
0.03765,-6.7301,9.3264
0.03766,-6.7069,9.332
0.03767,-6.6835,9.3377
0.03768,-6.6601,9.3433
0.03769,-6.6367,9.3489
0.0377,-6.6131,9.3544
0.03771,-6.5895,9.36
0.03772,-6.5659,9.3655
0.03773,-6.5421,9.371
0.03774,-6.5183,9.3765
0.03775,-6.4945,9.3819
0.03776,-6.4706,9.3873
0.03777,-6.4466,9.3927
0.03778,-6.4225,9.3981
0.03779,-6.3984,9.4035
0.0378,-6.3742,9.4088
0.03781,-6.35,9.4141
0.03782,-6.3257,9.4194
0.03783,-6.3013,9.4247
0.03784,-6.2769,9.4299
0.03785,-6.2524,9.4351
0.03786,-6.2279,9.4403
0.03787,-6.2033,9.4455
0.03788,-6.1786,9.4506
0.03789,-6.1539,9.4558
0.0379,-6.1291,9.4609
0.03791,-6.1042,9.4659
0.03792,-6.0793,9.471
0.03793,-6.0543,9.476
0.03794,-6.0293,9.481
0.03795,-6.0042,9.486
0.03796,-5.979,9.491
0.03797,-5.9538,9.4959
0.03798,-5.9286,9.5008
0.03799,-5.9032,9.5057
0.038,-5.8779,9.5106
0.03801,-5.8524,9.5154
0.03802,-5.8269,9.5202
0.03803,-5.8013,9.525
0.03804,-5.7757,9.5298
0.03805,-5.7501,9.5345
0.03806,-5.7243,9.5393
0.03807,-5.6985,9.544
0.03808,-5.6727,9.5486
0.03809,-5.6468,9.5533
0.0381,-5.6208,9.5579
0.03811,-5.5948,9.5625
0.03812,-5.5688,9.5671
0.03813,-5.5426,9.5717
0.03814,-5.5165,9.5762
0.03815,-5.4902,9.5807
0.03816,-5.4639,9.5852
0.03817,-5.4376,9.5897
0.03818,-5.4112,9.5941
0.03819,-5.3848,9.5985
0.0382,-5.3583,9.6029
0.03821,-5.3317,9.6073
0.03822,-5.3051,9.6117
0.03823,-5.2785,9.616
0.03824,-5.2517,9.6203
0.03825,-5.225,9.6246
0.03826,-5.1982,9.6288
0.03827,-5.1713,9.633
0.03828,-5.1444,9.6372
0.03829,-5.1174,9.6414
0.0383,-5.0904,9.6456
0.03831,-5.0633,9.6497
0.03832,-5.0362,9.6538
0.03833,-5.0091,9.6579
0.03834,-4.9819,9.662
0.03835,-4.9546,9.666
0.03836,-4.9273,9.67
0.03837,-4.8999,9.674
0.03838,-4.8725,9.678
0.03839,-4.845,9.6819
0.0384,-4.8175,9.6858
0.03841,-4.79,9.6897
0.03842,-4.7624,9.6936
0.03843,-4.7347,9.6974
0.03844,-4.707,9.7013
0.03845,-4.6793,9.7051
0.03846,-4.6515,9.7088
